Taxa Selic - Dados diários;Filtros aplicados: Data inicial: 17/09/2010 / Data final: 17/09/2019.;;;;;;;;;
Data;Taxa (% a.a.);Fator diário;Financeiro (R$);Operações;Média;Mediana;Moda;Desvio padrão;Índice de curtose;
17/06/2013;7,9;1,00030177;492.973.300.974,95;1256;7,9;7,89;7,9;0,02;440,28;
14/06/2013;7,9;1,00030177;470.927.345.125,6;1242;7,9;7,89;7,9;0,03;349,17;
13/06/2013;7,9;1,00030177;487.731.269.471,45;1244;7,9;7,89;7,9;0,02;452,52;
12/06/2013;7,9;1,00030177;488.609.975.133,23;1279;7,9;7,89;7,9;0,03;359,55;
11/06/2013;7,9;1,00030177;473.424.805.481,45;1273;7,9;7,89;7,9;0,04;276,67;
10/06/2013;7,9;1,00030177;465.264.268.506,4;1275;7,9;7,89;7,9;0,05;241,26;
07/06/2013;7,9;1,00030177;449.718.076.886,27;1260;7,9;7,9;7,9;0,04;324,29;
06/06/2013;7,9;1,00030177;423.820.428.846,92;1240;7,89;7,89;7,9;0,06;66,53;
05/06/2013;7,9;1,00030177;451.513.845.306,24;1221;7,89;7,89;7,9;0,05;101,13;
04/06/2013;7,9;1,00030177;453.131.914.482,95;1162;7,89;7,89;7,9;0,05;105,23;
03/06/2013;7,9;1,00030177;440.443.413.978,17;1237;7,89;7,89;7,9;0,05;109,52;
31/05/2013;7,9;1,00030177;412.890.110.275,98;1396;7,89;7,89;7,9;0,08;124,47;
29/05/2013;7,4;1,00028333;381.795.085.064,56;1373;7,4;7,39;7,4;0,03;285,54;
28/05/2013;7,4;1,00028333;401.213.736.982,66;1340;7,4;7,39;7,4;0,03;206,82;
27/05/2013;7,4;1,00028333;401.425.849.643,36;1324;7,4;7,39;7,4;0,03;457,72;
24/05/2013;7,4;1,00028333;426.541.496.366,47;1279;7,4;7,39;7,4;0,03;323,15;
23/05/2013;7,4;1,00028333;441.010.359.515,13;1247;7,4;7,39;7,4;0,02;217,41;
22/05/2013;7,4;1,00028333;446.233.388.654,48;1241;7,4;7,39;7,4;0,02;253,1;
21/05/2013;7,4;1,00028333;444.931.447.030,27;1242;7,4;7,39;7,4;0,04;335,24;
20/05/2013;7,4;1,00028333;470.496.773.728,97;1285;7,4;7,39;7,4;0,02;345,7;
17/05/2013;7,4;1,00028333;484.911.187.213,51;1274;7,4;7,39;7,4;0,02;231,43;
16/05/2013;7,4;1,00028333;486.130.896.901,42;1273;7,4;7,39;7,4;0,03;344,42;
15/05/2013;7,4;1,00028333;495.402.098.765,51;1310;7,4;7,39;7,4;0,02;194,83;
14/05/2013;7,4;1,00028333;422.681.604.431,94;1279;7,4;7,39;7,4;0,02;280,33;
13/05/2013;7,4;1,00028333;437.322.860.367,16;1287;7,4;7,39;7,4;0,03;177,12;
10/05/2013;7,4;1,00028333;445.455.051.099,01;1330;7,4;7,39;7,4;0,03;263,54;
09/05/2013;7,4;1,00028333;439.485.004.422,4;1270;7,4;7,39;7,4;0,04;401,76;
08/05/2013;7,4;1,00028333;425.631.557.244,8;1276;7,4;7,39;7,4;0,03;400,6;
07/05/2013;7,4;1,00028333;441.258.539.212,86;1270;7,4;7,39;7,4;0,02;354,76;
06/05/2013;7,4;1,00028333;450.366.373.203,28;1252;7,4;7,39;7,4;0,03;413,75;
03/05/2013;7,4;1,00028333;432.973.047.031,08;1315;7,4;7,39;7,4;0,02;311,81;
02/05/2013;7,4;1,00028333;437.401.926.550,91;1300;7,4;7,39;7,4;0,02;260,99;
30/04/2013;7,4;1,00028333;429.410.493.139,47;1392;7,39;7,39;7,4;0,06;148,18;
29/04/2013;7,4;1,00028333;439.056.684.693,24;1293;7,4;7,39;7,4;0,02;325,98;
26/04/2013;7,4;1,00028333;455.131.797.232,47;1310;7,4;7,39;7,4;0,03;362,34;
25/04/2013;7,4;1,00028333;492.095.469.684,28;1346;7,4;7,39;7,4;0,02;188,01;
24/04/2013;7,4;1,00028333;475.835.902.911,55;1397;7,39;7,39;7,4;0,04;459,81;
23/04/2013;7,4;1,00028333;471.366.650.561,63;1243;7,4;7,39;7,4;0,06;2.002,95;
22/04/2013;7,4;1,00028333;468.543.605.958,75;1257;7,4;7,4;7,41;0,02;1.484,11;
19/04/2013;7,41;1,00028370;498.072.162.475,71;1090;7,4;7,4;7,41;0,07;11.560;
18/04/2013;7,41;1,00028370;513.265.943.472,28;1210;7,4;7,4;7,41;0,04;102,95;
17/04/2013;7,16;1,00027445;307.827.390.543,76;1153;7,16;7,15;7,16;0,03;376,27;
16/04/2013;7,16;1,00027445;311.317.926.849,55;1197;7,15;7,15;7,16;0,03;848,25;
15/04/2013;7,16;1,00027445;348.751.093.843,55;1175;7,16;7,15;7,16;0,03;405,55;
12/04/2013;7,16;1,00027445;349.445.495.716,81;1108;7,16;7,15;7,16;0,02;276,17;
11/04/2013;7,16;1,00027445;358.661.341.719,96;1199;7,15;7,15;7,16;0,03;354,37;
10/04/2013;7,16;1,00027445;369.578.738.518,07;1188;7,16;7,15;7,16;0,02;378,27;
09/04/2013;7,16;1,00027445;365.809.334.151,96;1210;7,16;7,15;7,16;0,03;314,42;
08/04/2013;7,16;1,00027445;360.363.851.518,81;1132;7,16;7,15;7,16;0,03;386,7;
05/04/2013;7,16;1,00027445;379.041.791.770,09;1081;7,16;7,15;7,16;0,02;397,22;
04/04/2013;7,16;1,00027445;362.903.425.671,05;1222;7,16;7,15;7,16;0,03;369,14;
03/04/2013;7,16;1,00027445;365.543.750.784,68;1162;7,15;7,15;7,16;0,03;385,92;
02/04/2013;7,16;1,00027445;363.709.323.203,85;1213;7,16;7,15;7,16;0,02;201,4;
01/04/2013;7,16;1,00027445;372.468.172.926,87;1204;7,15;7,15;7,16;0,03;172,86;
28/03/2013;7,16;1,00027445;331.458.929.416,29;1509;7,16;7,15;7,16;0,03;221,9;
27/03/2013;7,16;1,00027445;332.339.042.027,67;1228;7,16;7,15;7,16;0,02;127;
26/03/2013;7,16;1,00027445;323.871.442.760,38;1193;7,16;7,15;7,16;0,02;153,73;
25/03/2013;7,16;1,00027445;342.221.526.418,82;1177;7,16;7,15;7,16;0,03;130,49;
22/03/2013;7,16;1,00027445;355.263.114.161,66;1144;7,16;7,15;7,16;0,03;221,9;
21/03/2013;7,16;1,00027445;359.729.319.648,85;1148;7,16;7,15;7,16;0,02;190,58;
20/03/2013;7,16;1,00027445;369.876.537.740,59;1131;7,15;7,15;7,16;0,03;340,95;
19/03/2013;7,16;1,00027445;364.819.725.267,48;1138;7,16;7,15;7,16;0,02;352,9;
18/03/2013;7,16;1,00027445;388.599.167.113,77;1082;7,16;7,15;7,16;0,03;757,8;
15/03/2013;7,16;1,00027445;381.239.249.987,54;1053;7,16;7,15;7,16;0,03;26.569,89;
14/03/2013;7,16;1,00027445;378.560.803.995,13;1243;7,15;7,15;7,16;0,05;135,59;
13/03/2013;7,15;1,00027408;386.174.446.449,02;1392;7,14;7,14;7,15;0,04;1.087,98;
12/03/2013;7,14;1,00027371;382.722.544.733,71;1319;7,13;7,13;7,14;0,02;233,06;
11/03/2013;7,13;1,00027334;394.179.491.879,48;1306;7,13;7,12;7,13;0,02;331,1;
08/03/2013;7,13;1,00027334;398.275.067.572,51;1226;7,12;7,12;7,13;0,04;423,49;
07/03/2013;7,12;1,00027297;415.944.168.635,01;1123;7,12;7,12;7,13;0,05;183,3;
06/03/2013;7,14;1,00027371;265.040.547.872,63;1361;7,14;7,11;7,12;0,07;13,9;
05/03/2013;7,12;1,00027297;265.969.766.757,03;1398;7,12;7,11;7,12;0,03;348,73;
04/03/2013;7,12;1,00027297;274.884.221.316,22;1360;7,12;7,11;7,12;0,03;260,62;
01/03/2013;7,14;1,00027371;280.162.438.227,92;1332;7,14;7,11;7,12;0,11;608,96;
28/02/2013;7,2;1,00027594;261.255.094.114,9;1425;7,2;7,18;7,19;0,1;41.017,92;
27/02/2013;7,2;1,00027594;261.746.229.580,86;1764;7,21;7,17;7,18;0,06;14,17;
26/02/2013;7,18;1,00027519;281.330.699.386,56;1413;7,18;7,15;7,16;0,07;6,53;
25/02/2013;7,11;1,00027260;285.279.634.486,37;1081;7,11;7,1;7,11;0,03;64,87;
22/02/2013;7,11;1,00027260;277.292.258.146,28;1099;7,11;7,1;7,11;0,02;303,99;
21/02/2013;7,11;1,00027260;286.030.052.238,76;1092;7,11;7,1;7,11;0,02;266,76;
20/02/2013;7,11;1,00027260;310.253.113.713,33;1090;7,11;7,1;7,11;0,02;212,15;
19/02/2013;7,11;1,00027260;308.824.604.009,79;1038;7,11;7,1;7,11;0,02;356,78;
18/02/2013;7,11;1,00027260;295.507.309.991,96;1097;7,11;7,1;7,11;0,03;383,92;
15/02/2013;7,11;1,00027260;289.987.906.610,24;1116;7,11;7,1;7,11;0,02;287,05;
14/02/2013;7,11;1,00027260;274.741.376.798,27;1130;7,11;7,1;7,11;0,02;305,03;
13/02/2013;7,11;1,00027260;265.902.147.245,48;1191;7,08;7,1;7,11;0,24;76,31;
08/02/2013;7,11;1,00027260;273.315.676.241,74;1030;7,11;7,1;7,11;0,03;388,54;
07/02/2013;7,11;1,00027260;289.171.891.383,36;993;7,11;7,1;7,11;0,02;337,33;
06/02/2013;7,11;1,00027260;274.494.037.494,19;1060;7,11;7,1;7,11;0,02;425,18;
05/02/2013;7,11;1,00027260;275.559.748.371,08;1064;7,11;7,1;7,11;0,02;361,74;
04/02/2013;7,11;1,00027260;272.185.321.433,33;1048;7,11;7,1;7,11;0,02;313,36;
01/02/2013;7,11;1,00027260;266.794.158.798,05;1080;7,11;7,1;7,11;0,05;162,78;
31/01/2013;7,11;1,00027260;282.093.538.849,17;1095;7,11;7,1;7,11;0,02;238,25;
30/01/2013;7,11;1,00027260;298.125.129.970,93;1076;7,11;7,1;7,11;0,02;402,07;
29/01/2013;7,11;1,00027260;287.387.982.247,17;1113;7,11;7,1;7,11;0,04;312,95;
28/01/2013;7,11;1,00027260;298.268.706.238,68;1090;7,11;7,1;7,11;0,02;444,13;
25/01/2013;7,11;1,00027260;265.404.205.412,64;734;7,11;7,11;7,11;0,02;277,01;
24/01/2013;7,11;1,00027260;271.727.148.830,51;744;7,11;7,11;7,11;0,01;591,51;
23/01/2013;7,11;1,00027260;330.962.905.789,28;1015;7,11;7,1;7,11;0,02;361,85;
22/01/2013;7,11;1,00027260;317.344.621.226,16;1058;7,11;7,1;7,11;0,02;288,16;
21/01/2013;7,11;1,00027260;321.125.892.409,41;1046;7,11;7,1;7,11;0,02;220,45;
18/01/2013;7,11;1,00027260;376.037.095.748,55;1077;7,11;7,1;7,11;0,02;396,48;
17/01/2013;7,11;1,00027260;389.838.144.824,91;998;7,11;7,1;7,11;0,02;472,07;
16/01/2013;7,11;1,00027260;351.407.419.113,77;1044;7,11;7,1;7,11;0,02;297,44;
15/01/2013;7,11;1,00027260;349.578.084.015;1072;7,11;7,1;7,11;0,02;361,9;
14/01/2013;7,11;1,00027260;358.541.276.109,95;1056;7,11;7,1;7,11;0,02;487,62;
11/01/2013;7,11;1,00027260;347.850.875.456,83;992;7,11;7,1;7,11;0,02;365,7;
10/01/2013;7,11;1,00027260;362.449.853.757,7;1012;7,11;7,11;7,11;0,02;472,9;
09/01/2013;7,11;1,00027260;355.422.472.374,93;944;7,11;7,1;7,11;0,02;335,11;
08/01/2013;7,11;1,00027260;342.505.761.227,94;1020;7,11;7,11;7,11;0,03;805,86;
07/01/2013;7,11;1,00027260;357.746.394.640,58;985;7,11;7,11;7,11;0,02;508,98;
04/01/2013;7,11;1,00027260;355.063.280.975,04;967;7,11;7,11;7,11;0,02;404,79;
03/01/2013;7,11;1,00027260;350.842.257.328,71;1010;7,11;7,1;7,11;0,02;312,85;
02/01/2013;7,11;1,00027260;352.930.418.953,76;1237;7,11;7,1;7,11;0,03;225,61;
31/12/2012;7,29;1,00027927;213.248.585.748,71;356;7,3;7,27;7,27;0,07;96,72;
28/12/2012;7,27;1,00027853;214.181.020.211,74;369;7,27;7,25;7,25;0,04;3,47;
27/12/2012;7,25;1,00027779;295.910.609.818,36;1362;7,25;7,24;7,24;0,05;39,47;
26/12/2012;7,24;1,00027742;295.912.796.630,61;1442;7,24;7,22;7,22;0,06;31,14;
24/12/2012;7,19;1,00027556;192.820.814.556,22;623;7,19;7,17;7,17;0,13;415,02;
21/12/2012;7,11;1,00027260;193.704.048.626,18;529;7,11;7,11;7,11;0,05;202,07;
20/12/2012;7,11;1,00027260;317.342.560.518,26;974;7,11;7,11;7,11;0,07;187,42;
19/12/2012;7,11;1,00027260;320.453.220.462,46;1005;7,11;7,11;7,11;0,02;408,03;
18/12/2012;7,11;1,00027260;316.959.940.195,87;1270;7,11;7,11;7,11;0,03;406,41;
17/12/2012;7,12;1,00027297;355.957.398.073,71;979;7,12;7,12;7,12;0,03;449,22;
14/12/2012;7,12;1,00027297;357.923.574.523,64;940;7,12;7,12;7,12;0,04;293,66;
13/12/2012;7,13;1,00027334;354.323.812.588,48;965;7,13;7,13;7,13;0,03;504,5;
12/12/2012;7,13;1,00027334;346.982.071.551,25;949;7,13;7,13;7,13;0,03;304,79;
11/12/2012;7,13;1,00027334;360.171.098.252,8;1089;7,12;7,12;7,13;0,08;82,84;
10/12/2012;7,14;1,00027371;370.178.530.737,53;924;7,14;7,14;7,14;0,03;421,45;
07/12/2012;7,14;1,00027371;393.438.188.196,65;925;7,14;7,14;7,14;0,02;768,25;
06/12/2012;7,14;1,00027371;395.550.837.720,1;983;7,14;7,14;7,14;0,02;952,29;
05/12/2012;7,14;1,00027371;400.265.932.261,98;952;7,14;7,14;7,14;0,02;777,21;
04/12/2012;7,14;1,00027371;393.536.713.935,25;897;7,14;7,14;7,14;0,02;856,03;
03/12/2012;7,14;1,00027371;400.586.927.136,65;924;7,14;7,14;7,14;0,02;823,63;
30/11/2012;7,14;1,00027371;393.706.837.446,94;973;7,14;7,14;7,14;0,02;792,89;
29/11/2012;7,14;1,00027371;383.987.049.727,34;950;7,14;7,14;7,14;0,03;547,83;
28/11/2012;7,14;1,00027371;265.966.229.928,88;1139;7,14;7,14;7,14;0,04;275,8;
27/11/2012;7,14;1,00027371;261.070.955.752,33;1092;7,13;7,14;7,14;0,04;407,29;
26/11/2012;7,14;1,00027371;255.124.441.455,82;1077;7,14;7,14;7,14;0,02;446,82;
23/11/2012;7,14;1,00027371;265.743.724.624,35;1114;7,14;7,14;7,14;0,02;541,73;
22/11/2012;7,14;1,00027371;276.297.549.458,88;1057;7,14;7,14;7,14;0,02;259,98;
21/11/2012;7,14;1,00027371;269.702.733.917,82;1030;7,14;7,14;7,14;0,02;497,29;
20/11/2012;7,14;1,00027371;224.460.087.190,21;783;7,14;7,14;7,14;0,01;1.354,23;
19/11/2012;7,14;1,00027371;237.777.311.037,9;704;7,14;7,14;7,14;0,02;1.130,42;
16/11/2012;7,14;1,00027371;277.267.207.080,42;1006;7,14;7,14;7,14;0,02;599,4;
14/11/2012;7,14;1,00027371;282.492.981.569,36;1043;7,14;7,14;7,14;0,03;586,9;
13/11/2012;7,14;1,00027371;279.029.028.057,36;1031;7,14;7,14;7,14;0,03;511,72;
12/11/2012;7,14;1,00027371;282.998.596.794,55;1068;7,14;7,14;7,14;0,03;500,1;
09/11/2012;7,14;1,00027371;278.385.503.058,24;1059;7,14;7,14;7,14;0,03;452,89;
08/11/2012;7,14;1,00027371;275.979.229.259,71;1034;7,14;7,14;7,14;0,02;744,82;
07/11/2012;7,14;1,00027371;270.652.915.069,64;992;7,14;7,14;7,14;0,02;521,74;
06/11/2012;7,14;1,00027371;271.429.838.596,18;1023;7,14;7,14;7,14;0,02;653,42;
05/11/2012;7,14;1,00027371;271.110.969.895,91;979;7,14;7,14;7,14;0,02;708,81;
01/11/2012;7,14;1,00027371;274.888.329.586,55;954;7,14;7,14;7,14;0,02;667,96;
31/10/2012;7,14;1,00027371;270.903.953.122,38;998;7,14;7,14;7,14;0,02;392,63;
30/10/2012;7,14;1,00027371;276.436.388.083,48;1072;7,13;7,14;7,14;0,04;318,79;
29/10/2012;7,14;1,00027371;276.666.390.729,38;1026;7,14;7,14;7,14;0,02;643,18;
26/10/2012;7,14;1,00027371;271.416.346.950,58;1088;7,14;7,14;7,14;0,02;583,69;
25/10/2012;7,14;1,00027371;285.878.096.119,82;983;7,14;7,14;7,14;0,02;755,24;
24/10/2012;7,14;1,00027371;287.464.941.524,08;947;7,14;7,14;7,14;0,02;739,01;
23/10/2012;7,14;1,00027371;291.458.148.728,12;1021;7,14;7,14;7,14;0,02;739,13;
22/10/2012;7,14;1,00027371;291.364.135.035,4;1079;7,14;7,13;7,14;0,02;509,11;
19/10/2012;7,14;1,00027371;318.630.360.203,8;977;7,14;7,14;7,14;0,02;579,97;
18/10/2012;7,14;1,00027371;313.393.254.968,55;933;7,14;7,14;7,14;0,02;1.688,61;
17/10/2012;7,14;1,00027371;0;0;0;0;0;0;0;
16/10/2012;7,14;1,00027371;0;0;0;0;0;0;0;
15/10/2012;7,14;1,00027371;0;0;0;0;0;0;0;
11/10/2012;7,14;1,00027371;0;0;0;0;0;0;0;
10/10/2012;7,39;1,00028296;0;0;0;0;0;0;0;
09/10/2012;7,39;1,00028296;0;0;0;0;0;0;0;
08/10/2012;7,39;1,00028296;0;0;0;0;0;0;0;
05/10/2012;7,39;1,00028296;0;0;0;0;0;0;0;
04/10/2012;7,39;1,00028296;0;0;0;0;0;0;0;
03/10/2012;7,39;1,00028296;0;0;0;0;0;0;0;
02/10/2012;7,39;1,00028296;0;0;0;0;0;0;0;
01/10/2012;7,39;1,00028296;0;0;0;0;0;0;0;
28/09/2012;7,39;1,00028296;0;0;0;0;0;0;0;
27/09/2012;7,39;1,00028296;0;0;0;0;0;0;0;
26/09/2012;7,39;1,00028296;0;0;0;0;0;0;0;
25/09/2012;7,39;1,00028296;0;0;0;0;0;0;0;
24/09/2012;7,39;1,00028296;0;0;0;0;0;0;0;
21/09/2012;7,39;1,00028296;0;0;0;0;0;0;0;
20/09/2012;7,39;1,00028296;0;0;0;0;0;0;0;
19/09/2012;7,39;1,00028296;0;0;0;0;0;0;0;
18/09/2012;7,39;1,00028296;0;0;0;0;0;0;0;
17/09/2012;7,39;1,00028296;0;0;0;0;0;0;0;
14/09/2012;7,39;1,00028296;0;0;0;0;0;0;0;
13/09/2012;7,39;1,00028296;0;0;0;0;0;0;0;
12/09/2012;7,39;1,00028296;0;0;0;0;0;0;0;
11/09/2012;7,39;1,00028296;0;0;0;0;0;0;0;
10/09/2012;7,39;1,00028296;0;0;0;0;0;0;0;
06/09/2012;7,39;1,00028296;0;0;0;0;0;0;0;
05/09/2012;7,39;1,00028296;0;0;0;0;0;0;0;
04/09/2012;7,39;1,00028296;0;0;0;0;0;0;0;
03/09/2012;7,39;1,00028296;0;0;0;0;0;0;0;
31/08/2012;7,39;1,00028296;0;0;0;0;0;0;0;
30/08/2012;7,39;1,00028296;0;0;0;0;0;0;0;
29/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
28/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
27/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
24/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
23/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
22/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
21/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
20/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
17/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
16/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
15/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
14/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
13/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
10/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
09/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
08/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
07/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
06/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
03/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
02/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
01/08/2012;7,89;1,00030140;0;0;0;0;0;0;0;
31/07/2012;7,89;1,00030140;0;0;0;0;0;0;0;
30/07/2012;7,89;1,00030140;0;0;0;0;0;0;0;
27/07/2012;7,89;1,00030140;0;0;0;0;0;0;0;
26/07/2012;7,89;1,00030140;0;0;0;0;0;0;0;
25/07/2012;7,89;1,00030140;0;0;0;0;0;0;0;
24/07/2012;7,89;1,00030140;0;0;0;0;0;0;0;
23/07/2012;7,89;1,00030140;0;0;0;0;0;0;0;
20/07/2012;7,89;1,00030140;0;0;0;0;0;0;0;
19/07/2012;7,89;1,00030140;0;0;0;0;0;0;0;
18/07/2012;7,89;1,00030140;0;0;0;0;0;0;0;
17/07/2012;7,89;1,00030140;0;0;0;0;0;0;0;
16/07/2012;7,89;1,00030140;0;0;0;0;0;0;0;
13/07/2012;7,89;1,00030140;0;0;0;0;0;0;0;
12/07/2012;7,89;1,00030140;0;0;0;0;0;0;0;
11/07/2012;8,39;1,00031976;0;0;0;0;0;0;0;
10/07/2012;8,39;1,00031976;0;0;0;0;0;0;0;
09/07/2012;8,39;1,00031976;0;0;0;0;0;0;0;
06/07/2012;8,39;1,00031976;0;0;0;0;0;0;0;
05/07/2012;8,39;1,00031976;0;0;0;0;0;0;0;
04/07/2012;8,39;1,00031976;0;0;0;0;0;0;0;
03/07/2012;8,39;1,00031976;0;0;0;0;0;0;0;
02/07/2012;8,39;1,00031976;0;0;0;0;0;0;0;
29/06/2012;8,4;1,00032012;0;0;0;0;0;0;0;
28/06/2012;8,39;1,00031976;0;0;0;0;0;0;0;
27/06/2012;8,39;1,00031976;0;0;0;0;0;0;0;
26/06/2012;8,39;1,00031976;0;0;0;0;0;0;0;
25/06/2012;8,39;1,00031976;0;0;0;0;0;0;0;
22/06/2012;8,39;1,00031976;0;0;0;0;0;0;0;
21/06/2012;8,39;1,00031976;0;0;0;0;0;0;0;
20/06/2012;8,39;1,00031976;0;0;0;0;0;0;0;
19/06/2012;8,39;1,00031976;0;0;0;0;0;0;0;
18/06/2012;8,39;1,00031976;0;0;0;0;0;0;0;
15/06/2012;8,39;1,00031976;0;0;0;0;0;0;0;
14/06/2012;8,39;1,00031976;0;0;0;0;0;0;0;
13/06/2012;8,39;1,00031976;0;0;0;0;0;0;0;
12/06/2012;8,39;1,00031976;0;0;0;0;0;0;0;
11/06/2012;8,39;1,00031976;0;0;0;0;0;0;0;
08/06/2012;8,39;1,00031976;0;0;0;0;0;0;0;
06/06/2012;8,39;1,00031976;0;0;0;0;0;0;0;
05/06/2012;8,39;1,00031976;0;0;0;0;0;0;0;
04/06/2012;8,39;1,00031976;0;0;0;0;0;0;0;
01/06/2012;8,39;1,00031976;0;0;0;0;0;0;0;
31/05/2012;8,39;1,00031976;0;0;0;0;0;0;0;
30/05/2012;8,88;1,00033766;0;0;0;0;0;0;0;
29/05/2012;8,89;1,00033803;0;0;0;0;0;0;0;
28/05/2012;8,89;1,00033803;0;0;0;0;0;0;0;
25/05/2012;8,89;1,00033803;0;0;0;0;0;0;0;
24/05/2012;8,89;1,00033803;0;0;0;0;0;0;0;
23/05/2012;8,89;1,00033803;0;0;0;0;0;0;0;
22/05/2012;8,89;1,00033803;0;0;0;0;0;0;0;
21/05/2012;8,89;1,00033803;0;0;0;0;0;0;0;
18/05/2012;8,89;1,00033803;0;0;0;0;0;0;0;
17/05/2012;8,89;1,00033803;0;0;0;0;0;0;0;
16/05/2012;8,89;1,00033803;0;0;0;0;0;0;0;
15/05/2012;8,89;1,00033803;0;0;0;0;0;0;0;
14/05/2012;8,89;1,00033803;0;0;0;0;0;0;0;
11/05/2012;8,9;1,00033839;0;0;0;0;0;0;0;
10/05/2012;8,9;1,00033839;0;0;0;0;0;0;0;
09/05/2012;8,9;1,00033839;0;0;0;0;0;0;0;
08/05/2012;8,9;1,00033839;0;0;0;0;0;0;0;
07/05/2012;8,9;1,00033839;0;0;0;0;0;0;0;
04/05/2012;8,9;1,00033839;0;0;0;0;0;0;0;
03/05/2012;8,9;1,00033839;0;0;0;0;0;0;0;
02/05/2012;8,9;1,00033839;0;0;0;0;0;0;0;
30/04/2012;8,9;1,00033839;0;0;0;0;0;0;0;
27/04/2012;8,9;1,00033839;0;0;0;0;0;0;0;
26/04/2012;8,9;1,00033839;0;0;0;0;0;0;0;
25/04/2012;8,9;1,00033839;0;0;0;0;0;0;0;
24/04/2012;8,9;1,00033839;0;0;0;0;0;0;0;
23/04/2012;8,9;1,00033839;0;0;0;0;0;0;0;
20/04/2012;8,9;1,00033839;0;0;0;0;0;0;0;
19/04/2012;8,9;1,00033839;0;0;0;0;0;0;0;
18/04/2012;9,65;1,00036564;0;0;0;0;0;0;0;
17/04/2012;9,65;1,00036564;0;0;0;0;0;0;0;
16/04/2012;9,65;1,00036564;0;0;0;0;0;0;0;
13/04/2012;9,65;1,00036564;0;0;0;0;0;0;0;
12/04/2012;9,65;1,00036564;0;0;0;0;0;0;0;
11/04/2012;9,65;1,00036564;0;0;0;0;0;0;0;
10/04/2012;9,65;1,00036564;0;0;0;0;0;0;0;
09/04/2012;9,65;1,00036564;0;0;0;0;0;0;0;
05/04/2012;9,65;1,00036564;0;0;0;0;0;0;0;
04/04/2012;9,65;1,00036564;0;0;0;0;0;0;0;
03/04/2012;9,65;1,00036564;0;0;0;0;0;0;0;
02/04/2012;9,65;1,00036564;0;0;0;0;0;0;0;
30/03/2012;9,65;1,00036564;0;0;0;0;0;0;0;
29/03/2012;9,65;1,00036564;0;0;0;0;0;0;0;
28/03/2012;9,65;1,00036564;0;0;0;0;0;0;0;
27/03/2012;9,65;1,00036564;0;0;0;0;0;0;0;
26/03/2012;9,65;1,00036564;0;0;0;0;0;0;0;
23/03/2012;9,65;1,00036564;0;0;0;0;0;0;0;
22/03/2012;9,65;1,00036564;0;0;0;0;0;0;0;
21/03/2012;9,65;1,00036564;0;0;0;0;0;0;0;
20/03/2012;9,65;1,00036564;0;0;0;0;0;0;0;
19/03/2012;9,65;1,00036564;0;0;0;0;0;0;0;
16/03/2012;9,65;1,00036564;0;0;0;0;0;0;0;
15/03/2012;9,65;1,00036564;0;0;0;0;0;0;0;
14/03/2012;9,65;1,00036564;0;0;0;0;0;0;0;
13/03/2012;9,65;1,00036564;0;0;0;0;0;0;0;
12/03/2012;9,65;1,00036564;0;0;0;0;0;0;0;
09/03/2012;9,65;1,00036564;0;0;0;0;0;0;0;
08/03/2012;9,65;1,00036564;0;0;0;0;0;0;0;
07/03/2012;10,4;1,00039270;0;0;0;0;0;0;0;
06/03/2012;10,4;1,00039270;0;0;0;0;0;0;0;
05/03/2012;10,4;1,00039270;0;0;0;0;0;0;0;
02/03/2012;10,4;1,00039270;0;0;0;0;0;0;0;
01/03/2012;10,4;1,00039270;0;0;0;0;0;0;0;
29/02/2012;10,4;1,00039270;0;0;0;0;0;0;0;
28/02/2012;10,4;1,00039270;0;0;0;0;0;0;0;
27/02/2012;10,4;1,00039270;0;0;0;0;0;0;0;
24/02/2012;10,4;1,00039270;0;0;0;0;0;0;0;
23/02/2012;10,4;1,00039270;0;0;0;0;0;0;0;
22/02/2012;10,4;1,00039270;0;0;0;0;0;0;0;
17/02/2012;10,4;1,00039270;0;0;0;0;0;0;0;
16/02/2012;10,4;1,00039270;0;0;0;0;0;0;0;
15/02/2012;10,4;1,00039270;0;0;0;0;0;0;0;
14/02/2012;10,4;1,00039270;0;0;0;0;0;0;0;
13/02/2012;10,4;1,00039270;0;0;0;0;0;0;0;
10/02/2012;10,4;1,00039270;0;0;0;0;0;0;0;
09/02/2012;10,4;1,00039270;0;0;0;0;0;0;0;
